Explanation;Target
vodafone kullan;1
yaşasın telesekreter servisi vodafone;1
birgün herkez vodafone i tadacaktir😀;1
"vodafone turktelekom vodafonetr 

uzun bir süre evinden, ailesinden uzakta, karantina altında kalacak olan cezaevi personeli için de bir kampanya yapabilir misiniz? #alkışlarcezaevipersoneline";2
alın size bedava kaynak 😉 vodafone;2
"başta turktelekom olmak üzere evde kalanları teşvik etmek için vodafonetr , vodafone ve diğer tüm gsm ve internet operatörleri bu bela başımızdan def olana kadar abonelerinden ücret almasin.
tüm bu masrafları da bağış yapmış gibi vergi matrahlarından düşülsün. olmaz mi?";2
"#biz, vodafone’iz. biz, türki̇ye’yiz.
🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷  pic.twitter.com/qq0bxd3cij";1
bunu rekabet kurumu izin vermiyor güzel kardeşim o dedidiğin paketi o fiyata yaparsa diğer operatörlerde insan kalmaz, insan kalmayınca da nolur ortada rekabet olmaz vodafone;2
bugüne kadar vodafone’e niye geçmedim ki ben? dün resmen 150 mbps internet sağladı. sürekli hediye internet sayesinde hayata bağlanıyorum. bir kez daha teşekkürler vodafone;1
vodafone ordan bir güzellik daha yapıp 2 ay boyunca her ay 10 gb göndersende bu süreçte bizde mutlu olsak be..;1
canım onu devlet alıyor vodafone;2
haha vodafone müşteri hizmetleri .d;0
kelime kalabalığı yapma vodafone 2gb 3gb internet veriyor 50 tl 60 tl fatura kesiyor o kadar çok düşünüyorsan rekabet edecek fiyat yap mesala 20 gb 1000dk 100sms 50 tl yap bakalım;1
"bu zor dönemlerde büyük mücadeleler veren sağlık bakanımız sayın fahrettin koca’ya ve bizi hayata bağlayan tüm sağlık çalışanlarımıza yürekten teşekkür ediyoruz, iyiki varsınız. 
drfahrettinkoca #sağlıkcalısanları #vodafone #vaka18135 pic.twitter.com/ois9sn9ynl";1
kapat aç telefonu düzelir vodafone;2
her zamanki gibi yine kaliteli bir hareket teşekkürler vodafone;1
valla cazip duruyor olmadı 12 ay sonra başkasına geçerim vodafone;2
bak şimdi sana geçiş yapıyorum 👍🏿bravo be👏 vodafone;1
vodafone 20m bağışladı beşiktaş 1903 k bunlarda yok;1
i̇şte beklenen hareket 👏👏👏 vodafone;1
kuzey kıbrıs vodafone çalışanlarından 100 bin tl bağış  https://www.kibrisgazetesi.com/kibris/kuzey-kibris-vodafone-calisanlarindan-100-bin-tl-bagis-h86360.html …;2
vodafone evde hayat var evet.. keşke evde kalanlara internet paketinde indirim değilde hediye yollasanız yapsanız bir güzellik muhteşem olmazmıydı💜;2
bi de bize hediye dakika verseniz ne güzel olur 😇 vodafone;2
vodafone müşteri hizmetlerindeki kadına komutanım demem skjaskam;2
vodafone den turktelekom a gectigim için aşırı pişmanım keşke geçmeseydim berbat internet 😩😖;1
👍👍🎯👏🏻👏🏻👏🏻 vodafone 💛💙  https://twitter.com/vodafone/status/1245790004980391938 …;1
sağol kanka vodafone;2
helal olsun vodafone ❤ #bizbizeyeteriztürkiyem;1
"#evdehayatyok 
teşekkürler turktelekom ttdestek vodafone vodafonehizmet";1
türkiye şebekesizde olmaz !!! vodafone;2
bu kadar yeterli mi abi? ofiste olmadığımız için şirkete mobil bir telefon hattı almak istiyorum da çok zorlandım. vodafone'da son aşamaya geldim de diğerlerini daha çözemedim. tt e-devlet girişi ve e-imza istedi, vodafone karmaşık. telefon hattı veya mobil hat farketmiyor di mi?;2
nankör olmayın eyyy millet, bakın ne diyor 20 milyon bağış diyor bir güzel cümle kurun bari  ,bir teşekkür edin . yok çekmiyor , yok hediye internet herkes kendini düşünüyor etmeyin ayıp ayıp vodafone;1
en zor zamanlarda vodafone hep milletinin yanında🙏;1
canım vodafonehizmet vodafone  yapacağını biliyordum. ama bize şöyle internet hediyeleride versen, tv+ hediyeleri versen, konuşma hediyeleri versen de saatlerce telefona boş boş bakmasak dünyadan haberimiz olsa mesela. olmaz mı? bunuda yapacaksın biliyorum.;2
abi müşteri hizmetlerini arıyorum sorunu çözemiyolar buraya yazıyorum 10 dk da hallediyolar bunlar birbirinden bağımsız mı çalışıyor anlamıyom ki vodafone;2
vodafone bile tv de oynatmıştı bu dayıyı;2
"vodafone vodafonehizmet evde hayat var...
neden sürpriz nokta da evde olmasın ?";2
i̇yi güzel telefonunuz cekiyor da millete neden hediye internet vermiyorsunuz? evdehayatvar yazıyorsunuz ama ... biraz jest yapın lütfen vodafone;2
vodafone olarak 2018 de ortalama 37 milyon abonesi olan operatörsünüz. aboneler min. 50 tl ilk fatura ödediklerini düşünürsek 1.850.000.000 tl yapar ki bunun süper online tv vs var sizce vodafone olarak sadece ortalama 400.000 abone karşılığı çok az bir rakam değil mi bu?;2
sonuçta hepimiz aynı geminin yolcularıyız. adamlar sosyal sorumluluk gereği harika bir adım atıp öncü olmuşlar. allah razı olsun🤗👏🙏 vodafone;1
önce bir tebrik ediniz ya hu! hala diyorlar ki vodafone çekmiyor, yok hediye verin! yuh size! dile kolay 20 milyon tl eski parayla 20 tirilyon. helal olsun deyin ya. çok mu zor. siz zor durumda olsanız birisi size yardım etse  teşekkür etmeyecek kadar öküz olmazsınız heralde!;1
kampanyaya katkınız çok güzel olmuş tebrikler.bu günlerde faturalar için de bir desteğiniz varmıdır? vodafone;2
reis faturada saplamazsın bize inşallah😂😂 vodafone;2
tebrik ederim birde 2 ay fatura erteleme açıklanırsa minnettar oluruz;1
yıllık kârı 3.25 milyar lira olan bir şirket için oldukça az olduğunu düşünüyorum. upcall+ hizmet ücreti 8 tl/ay. 100bin kişi kullansa yıllık 9.600.000 tl sadece bu hizmetin cirosu. gelecek ay bi 20 milyonluk paket daha salın. ayrıca 20 milyonluk paket için de ayrıca teşekkürler. vodafone;0
arkadaşımla görüntülü konuşamamaktan çok sıkıldım vodafone bana sürekli hediye gönderiyor siz de arkadaşıma gönderir misiniz yoksa ağlamaya başlayacağım ttdestek;1
cok cazipmiş ya ben de geri mi dönsem acaba vodafone;1
hadi iyisiniz vergiden düşersiniz vodafone;0
musterilerinizin bu ay fatura ucretlerini sifirlarsan yeter vodafone;2
teşekkürler vodafone  pic.twitter.com/3hykfmi6m7;1
keşke bizim faturalar sizden olaydı daha hayır kazanmış olurdunuz brom vodafone;2
canım operatörüm 💛 vodafone;1
"kaan sekban, 6 nisan akşamı zorlu psm – vodafone platinum sahnesi'nde sizlerle.
""plaza hayatından cast ajanslarına düny... #etkinlikler
 https://sizekitap.com/etkinlikler/kaan-sekban-sacmalar-etkinlik-6/ …";2
bireysel abonelere 5gb verebilseniz çok makbul olur vodafone;2
helal olsun 👏👏 vodafone;1
bende #vodafone e geçerek çözdüm teşekkürler vodafone :)));1
çok doğru vodafone;1
teşekkürler vodafone;1
kuzey kibris vodafone çalişanlarindan 100 bi̇n tl bağiş  http://www.kibrishakikat.com/haber-kuzey-kibris-vodafone-calisanlarindan-100-bin-tl-bagis-41487.html …;1
helal 👏 vodafone;1
en büyük operatör için az vodafone;0
vodafone 'cim sende duy lütfen :);2
vodafone türkiye’siz, türkiye de vodafone’siz olmaz. bugün yine “bizsiz olmaz” diyoruz.  pic.twitter.com/pegqmnjxut;1
vodafone dergilik ücretsiz okunabilen yayın sayısını 300'ün üzerine çıkardı  https://pckoloji.com.tr/yuzlerce-ucretsiz-derginin-adresi-vodafone-dergilik …;2
i̇nternetin kötü, modemin kötü, hiç bir zaman tam anlamıyla bağlanıp video bile izleyemedim tam bir pişmanlıksın vodafonetr nerdesin iki gözümün çiçeği vodafone ..;0
evde kalmamız gerektiği bu süreç içerisinde konser verip birazda olsa keyfimizi yerine getirmeye çalıştığınız için teşekkürler fizy kullanıcılarına yapmış olduğunuz en güzel hareket bu olsa gerek❤️ vodafone fizy;1
#evdehayatvar vodafone  teşekkürler.  pic.twitter.com/ufoxe4find;1
ortega vodafone süper lig artık başlasın reklamı;2
"turktelekom 
yaklaşık 10 yıllık müşterinizim fakat güncel taahhüt bitiminde verilen teklif %30 fazla 
yeni tekliflerinizi bekliyorum vodafonetr vodafone";2
abone isteklerini geçde olsa yerine. getiren #vodafone teşekürler iyiki varsın;1
vodafone teknolojisi otizmli çocukların duyguları daha kolay öğrenmesini sağlayacak…  http://iststarmag.com/2020/04/02/vodafone-teknolojisi-otizmli-cocuklarin-duygulari-daha-kolay-ogrenmesini-saglayacak/ …;2
vodafone  pic.twitter.com/ybabaptrnd;2
telefon kayıtları inanılmaz derecede faydalı olabilecek bir veri kaynağı. mahremiyet problemleri halledilip araştırmacılara açılırsa analiz, tahmin, uyum kontrolü ve planlama işlerinde çok faydalı olacaktır. aşağıda bunun bir manifestosu var. vodafone vodafonetr #vaka18135 https://twitter.com/bwaber/status/1245717701663784961 …;1
ben görüyom. çok da hassas değil 😜vodafone senden dm istiyor 😁;2
vodafonedestek müşteri hizmetlerine ulaşmak bu kadarmı zor .tahüt bitiyor tarife degişikligi yapacaz . tabi ulaşabilirsek .;0
"öyle günlerden geçiyoruz ki her vodafone'linin yüreği tüm türkiye'nin sağlık çalışanlarıyla, en ön cephede canlarımızla bir atıyor. 

sağlık çalışanlarımızın kesintisiz iletişimlerini sağlamak için, şarj istasyonlarımızı hastanelerimize ulaştırdık.
#birliktebaşaracağız pic.twitter.com/wojfhklsc2";1
numaramı taşıyalı bir ay oldu laf ettirmem bebek 😂;2
"siz değerli sağlık çalışanlarımıza bizden size küçük bir hediye. sevdiklerinizle kesintisiz görüşün diye. 
saglikbakanligi drfahrettinkoca vodafone  pic.twitter.com/8ic7qehd1o";1
vodafone diyosa doğrudur jdjdhs;1
ya ne wifi ne mobil verim yüklemiyor dün de böyle olmuştu canım vodafone yazdı sonra instada sorun diye dhjdjdnfnf;1
tam internetim bitti diyorum ki hooop vodafone yetişiyor imdadıma , yenileri ekleniyor çok mutlu oluyorum asdafafaffa;1
vodafone vodafone en iyisi;1
üniversite öğrencilerimiz bu ülkenin istikbalidir, kaderidir. özellikle de kırsalda bulunan öğrencilerimiz uzaktan eğitim ve internet konusunda zorluklar yaşıyor. gelin birlik olalım, öğrencilerimize destek verelim. vodafone vodafonemedya turktelekom #oeğrencinesahipcık pic.twitter.com/m75vmvkye1;2
"sevgili vodafone ,

aylık 250 tl fatura ödüyoruz ama telefon çekmiyor, şebekeyi bulmak için şekilden şekile girdik kertenkeleye döndük, şu işe bi el atın da vodafone'li olmaya devam edelim...

teşekkürler";0
aras bulut iynemli aşırı iyi genç vodafone reklamı  pic.twitter.com/21cnqkqy60;1
böyle yemeye devam edersak hayat eve sığar da biz sığamaycayık vodafone..;0
evdeki sabit internet doğru dürüst çalışmıyor ama telefonumun vodafone interneti canavar gibi... sayenizde ev internetini değil cep telefonunu kullanıyoruz, faturayı siz ödersiniz artık ttdestek turktelekom arayacağız dediniz srayam soranda yok...;0
vodafone ‘le bağlan hayata 💛 vodafonehizmet;1
vodafone’e gel kardeşim vodafone vodafonehizmet;1
vodafone superyardim bi çözüm öneriniz olacak mı? 1 saatir bu  mesajınıza yanıt beklemekteyim pic.twitter.com/rbdqjquhmk;0
vodafone kendini bozmuşsa öbürleri dahada bozuktur cnm;2
hemen türkiye’nin 1 numaralı operatörü vodafone’e taşıyalım 😉;1
evet turktelekom müşteri temsilcisiyle bilmem kaçıncı görüşmemizi yaptık. ttdestek yine sorunu çözemedi. bu işi çözsen çözsen sen çözersin vodafone help me vodafonehizmet;1
evet bir vodafone yetkilisi önerdi ve üst pakete geçirdi;2
vodafone reklamında ‘sonunda zafer bizim olacak sabret’ dediği zaferi hep birlikte görelim istiyorum.;2
i̇yi ki varsın 💙 vodafone  pic.twitter.com/twhkgt82s4;1
yoksa vodafone’e geçeriz bak;2
i love you vodafone ❤️;1
sağlık bakanlığı tarafından vodafone’e bildirilen sağlık çalışanı listesinde yer alan müşterilerimize kampanya tanımlaması yapıldı. kampanya tanımlaması yapılmadıysa bilgileriniz vodafone’e ulaşmamıştır. 😔;2
karel savunma sanayine ağırlık verdi yüzde 60 savunma sanayine çalışıyor milgeme hurkuşa parça üretimi yapıyor. 5g de varlar arçeliğe elektronik kart üretimi yapıyor ttkom ve vodafone in baz istasyonu bakımlarını yapıyorlar aselsan la iş yapıyorlar;2
evde kal internetin yoksa vodafone kontörün benden. 15 kişiye 30₺ kontör hediye siz evden çıkmayın diye. şartlar hesabımı takip edip bu tweeti rtlemek başarılar. #vaka18135 #evdekal #evdekalkitapoku pic.twitter.com/dcdicdfehi;2
param yok ki yapamıyorum 😔vodafone  abi;2
dalga mı geçiyorsunuz siz?! 95 tl diye kabul ettiğim tarifeden nasıl 155 tl geçirebiliyorsunuz?! bu kadar para vereceksem vodafone kullanırım! vodafonetr;0
taahhüt bittiyse uğraşma reis başka operatöre git geçiş yapsınlar 😬;2
böyle bir zamanda yardımcı olmaları gerekir vodafone;2
"gülelim #tbt ‘si 😂 
özlenen günler
yer: #beyoğlu
#vodafone çekimlerinden🎬  vodafone tepebaşı  https://www.instagram.com/p/b-fjq4qgkhe/?igshid=hicthyud57sl …";2
vodafonetr vodafone’e geçtim kudurun;2
modem de wi-fi ağında 5g ilk zamanlar gözükmesine rağmen artık gözükmüyor. bu konu ilede alakalı defalarca merak etmeyin denmesine rağmen gelen giden yok. 😁😁. o yüzden sizden gelecek hayır allah tan gelsin. o yuzdenvodafone candır gerisi heyecandır...;1
vodafone....evde hayat var derken kastettiğin ev benim aile evi.....değil işte değil;2
vodafone vodafonehizmet zor günlerde hem evde hem de cep de internet ödemesek olurmu istersen olur bu alemde en büyük sensin kim tutabilir seni #kimtutarturcelli;1
i̇ki gündür aşırı duygusalım, bu akşam da oturdum vodafone reklamına ağlıyorum o ne güzel bir #evdekal reklamı öyle;1
bi vodafone e geçsen varya geçen senelere pişman olursun 😉😊;1
bana gelmedi vodafonehizmet;2
vodafonehizmet leri internetim ile ilgili sorunu dm den size ilettim acil çözüm istiyorum vodafone #evdehayatvar;2
"vodafone yüzünden sürekli 
viz geli̇r 
  dağlar 
    deni̇zler 
       yaban eller  
deme tikine yakalandım";2
vodafonedestek vodafonetr en kısa zamanda bana dönüş yapmaz size ulaşamazsam yarın vodafone e gececem benim bilgim dışında neden bir üst tarifeye geçildim gelen faturayı ödemem sizi de dava açarım;0
hocam türkiye'de ilk vodafone dikti kocaeli körfez yavuz selim.mah... bilginize;2
vodafone teknolojisi otizmli çocukların duyguları daha kolay öğrenmesini sağlayacak  https://www.turkiyegazetesi.com.tr/ekonomi/693220.aspx …;1
sahi sabrın büyüğünü versin. dm den bilgi verdik hala arayacaklar. artık bende değilim turkcelle geçeceğim.;0
"türk telekom pi̇şmanliktir.

bakin #vodafone zahmet edip gelmiş, cevap yazmış. buraya ama sorunun kaynağı #türktelekom hala yok ortalıkta.

ben aylar önce vodafone e geçtim. daha önce vodafone da kullandım. vodafone de sıkıntı yok diyemem ama en rahatı bu operatör.";1
telekom hic cekmiyor birader. vodafone pahali ama heryerde cekiyor;1
her isteyen istediği aboneliğini cayma bedeli olmaksızın kapatabilmeli bu süreçte çabukça.kanun çıkarsa hemen büyük zararların önüne geçilebilir. vodafone;2
"insanlar ve hayvanlar nefes aldıkça
bitkiler fotosentez yaptıkça
suda balıklar kıpırdadıkça
kısacası 4 element var oldukça yaşam devam eder
arka pencere aylık dergisi nisan sayisi ile sizinle #vodafonedergilik
vodafone kullanicilarina ücretsiz....  pic.twitter.com/7onlskorrs";2
paketiniz kapsamındaki aramalar sadece vodafone'li aboneler için geçerli olup, bip'ten bip'e yapılan sesli ve görüntülü görüşmeler içindir. grup görüntülü görüşme ve her yöne arama kapsam dışıdır.;2
actik reis. aselsan ve vodafone yorumun var mi yarin icin?🤔;2
vodafone e gel 😀;2
"arka pencere mecmua'nın (arka_pencere_) nisan sayısında tartışmalarla gündemden düşmeyen film the hunt'ı yazdım. vodafone dergilik'ten ulaşılabilir.

i̇ptal oldu, tekrar yeşil ışık yakıldı ve izleyicilerle buluşabildi.  pic.twitter.com/lg6huphmix";2
youtube ve twetter arcelik ve vodafone reklamlarindan bayuldim. yeterrrr;2
"#gelecek nasıl #gelecek
vodafone #pazarlama dan sorumlu gmy omeryis
#halicseninle https://twitter.com/futuristlerdern/status/1245720294381289473 …";2
benim işim vardı arayamıyorum diye hatlarda sorun var sanmış. neyse ki iş çıkışı hemen aradım ♥️ vodafone;2
sevgili vodafone kurulumu iptal etmeyin lütfen.;2
vodafone t40 benim eski emektar 🙏;2
uca053 cumaşkimi vodafone destek vermiyor 😂😂;0
komple bütün bağlantıları kesip dağ başında bir eve yerleşmeyi sık sık düşünmeye başlıyorum sayelerinde. allah hepsinden razı olsun çok kaliteli hizmet veriyorlar....! vodafone;1
"2 gündür belirttiğim adreste,temelli beyobası mahallesindeyim... bu mesajı kızımın vodafone hattını kullanarak gönderiyorum..
mesaj atmışsınız dün,ulaşamadık diye,benim sıkıntım da bu zaten,ne görüşme yapabiliyorum nede i̇nternet bağlantısı kurabiliyorum...
çözüm bekliyor  pic.twitter.com/ktsud74kla";0
kesinlikle katılıyorum sana evin de wi fi sadece modemin yanında çekiyor bekle beni turkcel sana geliyorum aşkım vodafone;0
aynı operatör aynı sıkıntıyı yaşattı zamanında 1 ay uğraştım en son döndüler baz istasyonu yeri arıyoruz sizin tavsiyeniz varsa kurulacak yer söyleyin dendi 😂 ... vodafone;0
vodafone benim telefonumda neden  #evdehayatvar yazmıyor ? 😂 mümkünse vodafone yazısını evde hayat var olarak degıstırebılırmısınız 😃;2
vodafone e geç teselli bedava 😂;0
vodafone fizy’de kırık kalpler diye bir bölüm var annem diyor ki aaaa tam simgeye göre keşke adı yıkıklar olsaydı.;2
vodafone acil internet lazım en yakın arkadaşımla görüntülü konuşamıyorum hemen destek please..;0
telsim ve kuzey kıbrıs vodafone’den eğitime destek -  https://kibriswebhaber.com/telsim-ve-kuzey-kibris-vodafoneden-egitime-destek-156376.html …;2
vodafone de uyarı mesajı atıyor.;2
vodafone hepsibden daha iyi;1
vodafonetr bulunduğum yerde vodafone 4.5g hizmet verirken bir vodafonelu olarak h+ görürsem şükrediyorum. verdiğim paranın hakkı bu değil kesinlikle zaten eve tıkılı kaldık bi el atsanız ne güzel olur;0
vodafone de yaparmı acaba dhdjdj;2
"#aselsan ‘a’ bülteninin nisan 2020 sayısı yayınlandı. bültene  https://www.aselsan.com.tr/abulten22_1218.pdf … linkinden ve vodafone dergilik uygulamasından ulaşabilirsiniz. keyifli okumalar...

aselsan halukgorgun ibrahimbilekli pic.twitter.com/to7u9wraxt";2
hızlı dönüşleri ver bilgilendirmeleri için vodafone e teşekkür ediyorum.  https://twitter.com/gokcenkaradem/status/1245712213622640640 …;1
"bir kere vodafone robotu 20 dakika boyunca sövmüştüm ve karşıma sonunda konuşabileceğim biri çıkmıştı, sonra geriye dönük bütün zararlarım telafı olmuştu..

bi an aklıma geldi ve paylaşmak istedim 😅";1
böyle çevirmeli #telefon istiyorum. birilerini ararken #vakit geçer 😀 0.5.....3... #evdekal #zamankaybedemeyiz #coronaviruspandemic #coronavirus #covid19 #stayhomesavelives #corona #coronaturkiye #tbt #vodafone #vodafone pic.twitter.com/bqku6ay2is;2
vodafone dergilik’teki yüzlerce ücretsiz dergiyle  evdeki zaman daha keyifli  https://www.cozumpark.com/vodafone-dergilikteki-yuzlerce-ucretsiz-dergiyle-evdeki-zaman-daha-keyifli/ …;2
çok kalitesiz.. vodafone kazıklıyo ama o parayı hakeden bi kalitesi var;2
telsim ve kuzey kıbrıs vodafone’den eğitime destek  https://www.havadiskibris.com/?p=453441;2
ooo vodafone twit attı;2
bir de vodafone reklamı:(;2
superyardim vodafone sorunun türk telekom kaynaklı bir arıza olduğu ortaya çıktı bu ortaklığınız müşterinize zarar veriyor! kaç gündür insan gibi ilgilenmediler! suçu önce bölgesel arıza diye çalışmaya, sonra size sonra bana attılar! türk telekom ortaklığınıza riayet etmiyor!!!;0
bu konulara bir cevap bulursanız lütfen paylaşın. vodafone hattım gb yükselsin diye ft.mı da yükselttim 5 günde 10gb +hediyeler 4gb düştü. karantinadayım ve eve bağlıyım! gerçi o da berbat turktelekom  24 saatin 2 saati wifi bağlantısı oluyo gerisi hep kopuk kopuk katletmelik😡;0
neyse umrumda degil vodafone i yedirmeyiz mcndmxbxzmbdd;1
vodafone e geçtim ama yine de #bumamabenden 😊 vodafonevakfi;2
vodafone teknolojisi otizmli çocukların duyguları daha kolay öğrenmesini sağlayacak  https://bhabertv.com/vodafone-teknolojisi-otizmli-cocuklarin-duygulari-daha-kolay-ogrenmesini-saglayacak/ …;2
vodafone evde hayat olduğu için faturamı ödeyemicem lütfen hattımı kapatma vodafone;2
operatörünüz vodafone olmasa da internet sayfasına erişebilirsiniz. giriş yapabilmeniz için şifrenizi gsm numaranıza gönderdik. 😌 +;2
vodafone dergilik’te ‘evde kalanlar’ için 300’den fazla ücretsiz yayın  https://bhabertv.com/vodafone-dergilikte-evde-kalanlar-icin-300den-fazla-ucretsiz-yayin/ …;2
"i̇yi düşünmenin ve hayatı bu enerjiyle yaşamanın gücüne inanan simple daily skin detox serisi’nin global reklam yüzü aslı bekiroğlu’nu konuk ettiğimiz nisan sayımız bayilerde ve vodafone dergilik’te! aslibekiro
 https://bit.ly/3au7prm  pic.twitter.com/tugwtelwu0";2
sağol ☺️ vodafone;2
ben üniversitede görevliyim ve tam 10 yıldan beri vodafone kurumsal doktorlar klübü üyesiyim;2
"enerji veren canlı renkleri kullanırken doğadan ilham alın. küçük çiçeklerde ve bitkilerde daha düşük oranda bulunan zıt renklerin kontrastı size yol gösterecektir. 
🎧📚nisan sayımızı vodafone dergilik’ten okuyabilir ve seçtiğiniz makaleyi sesli dinleyebilirsiniz.  pic.twitter.com/a3navmvavf";2
vodafone ailesinde olduğunuz için çok şansılıyız. 🙂 bizden ayrılmasını elbette istemiyoruz. +;2
reis siteye giriyorum sıkıntı yok. sitede oturum açacağım, telefona kod geliyor. kodu siteye girmem için 00:01 saniye veriyorsunuz. vodafone gerçekten müşterilerini ışık hızına mı çıkarıyor :d;0
vodafone özel numaralara  kapatma nasıl oluyo vodafonehizmet;2
sen vodofone gibi anı yaşarken,ben vodafone gibi seni her yerde çekemem...(bana niye böyle bir şey yazdırdın osman nsjsnsjssn);2
vodafone’le bağlan hayata 😀;1
düşünsene vodafone’e giriyosun telefon alıcaksın karşına çıkan duvar kağıdına bak ahajaıahajakqkkq  pic.twitter.com/rlrigie2js;2
teşekkürler vodafone 😃  pic.twitter.com/hxqnbmwwpu;1
vodafone’e geçmek isterseniz benimle irtibata geçin.yakın çevrelere hizmet veriyoruz;2
covid-19 pozitif çıkanların, telefonlarından lokasyon geçmişine bakarak (örneğin 24 saat) bölgesel (sokak, mekan vs), zaman eşleştirmesi ile risk haritası çıkartılabilir, kişisel verileri yayınlamadan, sadece risk haritası. saglikbakanligi vodafone vodafonetr turktelekom;2
"sevgili operatörler  
vodafone turktelekom 
keşke hediye i̇nternet verseniz çok güzel olur :)";2
vodafone kullanıyorsan upcall uygulamasından istediğini yazabiliyorsun.;2
"turkcell e kızıp vodafone a geçmiştim 

gelen gideni öyle bir aratıyor ki vodafone ölümüne pişmanlık hiçbir yer de çekmiyor!";0
#vodafone e geçin! vodafone ödemezsen keserim diye mesajlar atmıyor #benimfaturam;1
"vodafone dergilik’te ’evde kalanlar’ için 300’den fazla ücretsiz yayın

 https://www.lidergazetesi.com/haber/4127902/vodafone-dergilikte-evde-kalanlar-icin-300den-fazla-ucretsiz-yayin?r=e78613c2e3c81c71d41d3c1aeaddca36 …";2
"no body:
hadi: internet 13 mb üstüne çıkmıyor!!!!
vodafone ahmet: ...
hadi: sizi dava edicem!!!";2
"vodafone pazarlamadan sorumlu genel müdür yardımcısı ömer barbaros yiş, ""gelecek nasıl gelecek?"" konu başlığı altında sürdürülebilirliğin önemini vurguluyor. teknolojinin hayata katkı için kullanılmadığında etkisini yitirdiğini belirtirken pazarlamanın geleceğini anlatıyor.";2
"vodafone
vodafonehizmet
🤲🙏 https://twitter.com/bahattincakir52/status/1245718507121266688 …";2
ahahahah sağol moral için 😂😂😂 vodafone;2
turktelekom  utanmadan fatura kesiyor bi de;2
vodafonedestek vodafonetr hayat eve sığar diyorsunuz ama benim evde telefonum bile çekmiyor, türk telekom çekiyor ama sizin rezil şebeke çekmiyor...;0
evdeyken wifi yerine mobil veri açma sebebimsin vodafone  pic.twitter.com/enf1ocdjlo;1
1,5 ay önce işten çıkarıldım. qnbfinansbank sağolsun kredim ve kredi kartımın ödemesi için bir şekilde çözüm üretti yardımcı oldu. şu an ttdestek abonesiyim ama vodafonetr  ya da vodafone den hangisi bütün müşterilerine yardımcı olur söz ona geçeceğim. #benimfaturam;1
#evdehayatvar diyorsunuz ama hat taşıma için sokağa çıkarttırıyorsunuz ..hattımızı vodafonee taşımak istiyoruz fakat seçtiğimiz pakette mağazada işlem yapılacağı yazıyor..sokağa çıkamadığımız böyle bir zamanda telefonda işlem yapamıyormusunuz? vodafone;2
çok pahalı sevgili vodafone;0
ben ayrılmak istediğimi söyliycem diğer adayların tekliflerine açığım 😝 vodafone;2
bende yeni turktelekom a geçmek için başvuru yapmıştım.🤔🤔;2
duybunları vodafonedestek vodafonetr;2
bi selocan görevlendirdiler bile senin iş için beklemede kal. vodafone 😀;2
birde vodafone  den donüp vodafonedestek olduk :(;2
20  seneye yakın vodafone ailesin deyim  menü um  başarılarınızı devamını dilerim vodafone ailesi;1
vodafone siz de iyice diğer operatörler gibi olmaya başladınız. sürpriz noktalara gidiyorum bip salla kazan yapıyorum bip biraz cömert olun !!;0
15 günlük vodafone meceramda anladımkı ucuz etin yahnisi olmazmış keşke  bizi hakkıyla öpen turkcell den ayrılmasaydım nasipse yarın saat 14.26 suları itibari ile bıraktığımız yerden devam edicez turkcell iyiki varsın ??;0
gerekli incelemeyi yapıyorlar kendi bildiklerini okuyorlar... bir aydır her müşteri temsilcisi farklı farklı cevaplar verdi aynı sorunla ilgili ... taahhutum bitsin turkcell geçiş yapicam;0
canım vodafone neden pahalısın ya ??;0
vodafone bana 10k sms verdi... bitirmelik smsbuddy arıorum full boş yapalım falan müracaat dm;0
vodafone eş gibidir. kime gidersen git pişman olup geri döneceğin yerdir.;1
vodafone seni çok seviyorum ??;1
haftalık 1gb internet 24tl nasıl oluyor bi açıklarmısın vodafone;2
vodafonedestek 3-4 yıldır ısrarla sizden mahallemizdeki şebeke sorunu ile alakalı baz istasyonu talep ediyoruz ciddiye bile almadınız faturamin kesilmesine 2 gün kala turkcell e geçiş yapacağım bütün mahallelinin yaptığı gibi bir daha sizi asla tercih etmem????? vodafonetr;0
vodafone sen bi sus turkcell haftalık 3 gb hediye verir sen 3 dakikalık 500 mb veriyorsun puh size;0
evveliyatını sikeyim eve vodafone net bağlatan beynimi sikeyim bas parayı kaliteli hizmet al kardeşim turkcell’den şaşma;0
bu nasıl gsm altyapısı vodafone i̇stanbul un göbeğinde bile şebeke sorunu yaşıyorum 20 yıllık turkcell imi terk ettiğim için çok pişmanım ??;0
köy yerinde çekmeyen telefon gibi modemi havalara kaldırıyoruz ?? vodafone;0
bizce de vodafone! ?? ailemize katılmanız bizi çok mutlu eder!;1
müşteri hizmetleri kapatıp açtırıyor başka çözümü de yok ?? vodafone;0
bunların müşt hizmetleri de bi değişik engellicem şimdi elemanı bu ne şimdi?? yönetici takımının alayına en son ne zaman faks cihazı gördüklerini soracağım. bunun birde linkedin ayağı var..  vodafone;0
bugün itibari ile tekrar turkcell e dönmüş bulunmaktayım.hadi bakalım ??;0
olan internetimizi harciyamiyoruz ki iki gündür hiç bağlantı bile yok taahhüt biter bitmez turkcell’e geciyorum;0
ben vodafon'e geçmek istiyorum ya turk telekom cekmiiyoooooooooooo;1
hattım vodafone teşekkür ederim;1
